total.voter,total.vote,valid.vote,opened.ballot,total.ballot,EVET.vote,EVET.ratio,HAYIR.vote,HAYIR.ratio,district.LAU,voter.count.Haziran,voted.count.Haziran,unchallenged.valid.vote.count.Haziran,challenged.valid.vote.count.Haziran,total.valid.vote.count.Haziran,invalid.vote.count.Haziran,AKP.Haziran,CHP.Haziran,HDP.Haziran,MHP.Haziran,voter.count.Kasim,voted.count.Kasim,unchallenged.valid.vote.count.Kasim,challenged.valid.vote.count.Kasim,total.valid.vote.count.Kasim,invalid.vote.count.Kasim,AKP.Kasim,CHP.Kasim,HDP.Kasim,MHP.Kasim,AKP.2018meclis,MHP.2018meclis,CHP.2018meclis,IYI.2018meclis,SP.2018meclis,HDP.2018meclis,VP.2018meclis,HUDAPAR.2018meclis,BGMSZ.2018meclis,voter.count.2018meclis,voted.count.2018meclis,total.valid.vote.count.2018meclis,invalid.vote.count.2018meclis,INCE.2018cb,AKSENER.2018cb,ERDOGAN.2018cb,DEMIRTAS.2018cb,KARAMOLLAOGLU.2018cb,PERINCEK.2018cb,voter.count.2018cb,voted.count.2018cb,total.valid.vote.count.2018cb,invalid.vote.count.2018cb,province.name,province.name.ascii,province.HASC,province.iso3166.2,province.iso3166.2.character,province.NUTS3,province.FIPS,province.population.2007,province.area.km2,region.code,district.name,district.name.ascii,district.name.ascii.normalized
20764,15244,14824,98,98,7919,5342,6905,4658,1372,20467,18581,18302,0,18302,279,1857,116,15873,182,20340,16943,16591,0,16591,352,4427,154,11630,86,5586,300,245,177,183,8954,36,335,2,20678,16551,15818,733,532,111,6475,8657,99,22,20678,16554,15896,658,van,van,TR.VA,65,65,TRB21,TU65,979671,19069,EA,gürpınar,gurpinar,gurpinar
174858,139993,135600,458,458,60170,4437,75430,5563,2098,165541,140651,137068,0,137068,3583,32943,1763,95454,3342,167584,138913,135224,0,135224,3689,48483,2477,80638,1326,53435,4126,4020,1654,1249,85171,184,1698,151,185524,156586,151688,4898,8455,1333,59932,81071,1051,137,185524,156633,151979,4654,van,van,TR.VA,65,65,TRB21,TU65,979671,19069,EA,ipekyolu,ipekyolu,ipekyolu
26937,18269,17500,93,93,7484,4277,10016,5723,1533,26884,21978,21482,2,21484,494,3199,158,17293,316,26687,20276,19644,0,19644,632,5082,259,13750,149,5348,320,473,233,175,14320,52,382,4,27446,22225,21307,918,858,174,6266,13912,153,21,27446,22241,21384,857,van,van,TR.VA,65,65,TRB21,TU65,979671,19069,EA,muradiye,muradiye,muradiye
34864,24020,22948,119,119,4923,2145,18025,7855,1565,35296,30374,29900,8,29908,466,1386,165,27742,324,34691,27469,26851,0,26851,618,2372,225,23508,204,3082,343,402,186,78,23974,57,84,5,35221,29278,28211,1067,596,126,3599,23870,94,39,35221,29289,28324,965,van,van,TR.VA,65,65,TRB21,TU65,979671,19069,EA,özalp,ozalp,ozalp
11479,8312,7960,40,40,2264,2844,5696,7156,1980,11584,10548,10446,0,10446,102,454,24,9846,65,11427,9587,9386,0,9386,201,1111,44,8039,59,1485,265,138,92,44,7188,25,25,3,11651,9690,9265,425,185,68,1833,7162,30,18,11651,9705,9296,409,van,van,TR.VA,65,65,TRB21,TU65,979671,19069,EA,saray,saray,saray
86346,63990,61985,251,253,28977,4675,33008,5325,2099,79115,63533,61812,0,61812,1721,14155,781,43993,1246,80568,63635,61951,0,61951,1684,22652,878,36717,597,23683,2997,1535,796,528,40281,92,918,35,87062,73116,70865,2251,3625,760,27741,38436,400,57,87062,73119,71019,2100,van,van,TR.VA,65,65,TRB21,TU65,979671,19069,EA,tuşba,tusba,tusba
29871,22579,22279,135,135,17631,7914,4648,2086,1117,31730,23463,22962,0,22962,501,14017,1654,112,6045,30584,23724,23332,0,23332,392,14476,941,40,1825,13669,5475,1845,1828,329,73,40,50,0,29699,23813,23309,504,2715,1627,18475,36,239,26,29699,23835,23118,717,yozgat,yozgat,TR.YZ,66,66,TR723,TU66,492127,14123,CA,akdağmadeni,akdagmadeni,akdagmadeni
7217,6575,6467,38,38,5281,8166,1186,1834,1877,7713,6561,6387,0,6387,174,4088,645,63,1377,7432,6502,6394,0,6394,108,4520,553,28,520,4246,1200,653,365,47,86,12,14,0,7295,6730,6623,107,872,371,5297,10,39,13,7295,6731,6602,129,yozgat,yozgat,TR.YZ,66,66,TR723,TU66,492127,14123,CA,aydıncık,aydincik,aydincik
24838,20578,20167,94,94,11458,5682,8709,4318,1198,25089,20813,20343,0,20343,470,8831,4648,204,5995,24822,20582,20184,0,20184,398,10402,4207,129,2988,9176,4301,5633,1801,148,234,37,29,0,25176,21883,21359,524,6408,1845,12650,107,125,40,25176,21871,21175,696,yozgat,yozgat,TR.YZ,66,66,TR723,TU66,492127,14123,CA,boğazlıyan,bogazliyan,bogazliyan
3344,2589,2509,14,14,1485,5919,1024,4081,1895,3683,2978,2898,0,2898,80,1281,521,17,996,3603,2903,2819,0,2819,84,1425,577,5,654,1230,714,636,204,12,4,10,6,0,3386,2877,2816,61,695,256,1795,8,12,11,3386,2877,2777,100,yozgat,yozgat,TR.YZ,66,66,TR723,TU66,492127,14123,CA,çandır,candir,candir
9642,6466,6318,41,41,4042,6398,2276,3602,1242,10526,7395,7209,0,7209,186,3666,1271,34,1984,10215,7176,7004,0,7004,172,3908,1116,19,884,3609,1324,1463,534,52,70,34,16,0,9546,7285,7102,183,1692,534,4722,13,38,35,9546,7285,7034,251,yozgat,yozgat,TR.YZ,66,66,TR723,TU66,492127,14123,CA,çayıralan,cayiralan,cayiralan
14422,12840,12660,69,69,10251,8097,2409,1903,1245,15491,13079,12774,0,12774,305,8688,1169,80,2246,15093,13055,12851,0,12851,204,9663,1086,52,818,8232,2069,1439,745,201,101,26,29,0,14355,13119,12842,277,1726,745,10108,34,156,16,14355,13107,12785,322,yozgat,yozgat,TR.YZ,66,66,TR723,TU66,492127,14123,CA,çekerek,cekerek,cekerek
8183,7060,6966,36,36,5892,8458,1074,1542,1952,8786,7423,7197,0,7197,226,5232,609,24,1033,8534,7519,7429,0,7429,90,5722,530,7,396,4421,1664,598,212,101,18,5,7,0,7901,7139,7026,113,702,265,5941,15,84,5,7901,7141,7012,129,yozgat,yozgat,TR.YZ,66,66,TR723,TU66,492127,14123,CA,kadışehri,kadisehri,kadisehri
8490,6045,5919,35,35,5307,8966,612,1034,1982,8908,5967,5825,5,5830,137,4254,88,11,1326,8427,6048,5943,0,5943,105,4501,41,6,433,3829,1915,117,299,60,8,6,12,0,8361,6351,6246,105,245,343,5552,8,44,4,8361,6351,6196,155,yozgat,yozgat,TR.YZ,66,66,TR723,TU66,492127,14123,CA,saraykent,saraykent,saraykent
23832,17886,17601,102,102,14227,8083,3374,1917,1602,24624,18431,18105,0,18105,326,11733,896,179,4660,24147,18300,18003,0,18003,297,12554,524,56,2422,10503,5933,1010,1308,183,76,39,38,0,24076,19499,19090,409,1592,1534,15521,67,142,24,24076,19503,18880,623,yozgat,yozgat,TR.YZ,66,66,TR723,TU66,492127,14123,CA,sarıkaya,sarikaya,sarikaya
11491,9615,9439,67,67,6073,6434,3366,3566,1655,11723,9856,9644,0,9644,212,4509,1034,48,3817,11617,9883,9726,0,9726,157,4894,617,26,1540,4715,2141,1273,1445,69,42,21,33,0,11524,9932,9739,193,1730,1395,6453,22,49,15,11524,9933,9664,269,yozgat,yozgat,TR.YZ,66,66,TR723,TU66,492127,14123,CA,şefaatli,sefaatli,sefaatli
54461,46568,46032,210,210,37728,8196,8304,1804,1635,54299,44591,43813,0,43813,778,30095,2584,272,8899,53781,45630,45086,0,45086,544,33725,1963,149,4270,27734,13198,3047,2888,645,449,61,74,0,55389,48833,48096,737,4623,3241,39154,93,532,52,55389,48827,47695,1132,yozgat,yozgat,TR.YZ,66,66,TR723,TU66,492127,14123,CA,sorgun,sorgun,sorgun
4285,3700,3590,19,19,1919,5345,1671,4655,1998,4355,3800,3678,0,3678,122,1555,880,28,1112,4306,3740,3645,1,3646,94,1774,784,5,708,1651,623,945,433,17,16,9,7,0,4312,3822,3701,121,1046,452,2134,10,23,7,4312,3825,3672,153,yozgat,yozgat,TR.YZ,66,66,TR723,TU66,492127,14123,CA,yenifakılı,yenifakili,yenifakili
26977,22782,22424,117,117,14856,6625,7568,3375,1726,27147,22675,22237,0,22237,438,11305,1967,714,7354,27151,23099,22728,0,22728,371,13139,1350,454,4131,11430,5168,2851,2567,386,473,58,48,0,27094,23412,22981,431,3934,2750,15528,216,303,53,27094,23420,22784,636,yozgat,yozgat,TR.YZ,66,66,TR723,TU66,492127,14123,CA,yerköy,yerkoy,yerkoy
67998,60457,59463,251,251,43393,7297,16070,2703,1733,66123,57820,56786,0,56786,1034,30656,3637,473,20070,65800,58599,57835,0,57835,764,36875,3579,190,8763,29788,17679,7247,4218,737,450,72,80,0,68154,61346,60271,1075,8721,5385,44698,159,644,64,68154,61356,59671,1685,yozgat,yozgat,TR.YZ,66,66,TR723,TU66,492127,14123,CA,yozgat merkez,yozgat merkez,yozgat
32343,29009,28405,115,115,16522,5817,11883,4183,1758,32312,28726,28037,0,28037,689,13628,8177,262,4745,32280,28787,28240,0,28240,547,16915,7861,173,2302,14869,3601,6804,2145,390,322,116,63,90,32480,29486,28400,1086,8028,1809,18130,130,289,66,32480,29489,28452,1037,zonguldak,zonguldak,TR.ZO,67,67,TR811,TU85,615890,3481,BS,alaplı,alapli,alapli
71822,62688,60458,240,240,29765,4923,30693,5077,1240,72238,63179,60558,112,60670,2509,21348,27188,454,8098,72151,62444,60568,0,60568,1876,28743,23929,326,4903,30341,3392,20510,4276,1298,599,254,166,18,72211,64152,60854,3298,21911,4283,33500,380,714,183,72211,64155,60971,3184,zonguldak,zonguldak,TR.ZO,67,67,TR811,TU85,615890,3481,BS,çaycuma,caycuma,caycuma
45338,37129,35893,160,160,20863,5813,15030,4187,1276,44484,37654,36363,0,36363,1291,16592,11603,273,5097,44384,37167,36108,0,36108,1059,20566,10553,183,2983,20675,2683,8801,3075,699,352,219,118,20,45179,38702,36642,2060,10124,2620,23353,142,457,144,45179,38698,36840,1858,zonguldak,zonguldak,TR.ZO,67,67,TR811,TU85,615890,3481,BS,devrek,devrek,devrek
127924,113712,110868,392,392,55647,5019,55221,4981,1313,126398,110921,108202,3,108205,2716,42564,40517,1491,19257,126363,111529,109296,1,109297,2232,55744,38539,994,10528,49078,14031,34277,8801,1217,1894,390,203,986,128418,114891,110877,4014,40030,7440,61560,627,819,361,128418,114900,110837,4063,zonguldak,zonguldak,TR.ZO,67,67,TR811,TU85,615890,3481,BS,ereğli,eregli,eregli
16423,14264,13621,56,56,6474,4753,7147,5247,1926,16731,14749,13991,0,13991,758,5080,6092,107,1737,16674,14598,14036,0,14036,562,6871,5413,61,976,6496,977,4453,1181,213,163,93,63,10,16723,14672,13649,1023,4923,1066,7403,98,135,73,16723,14673,13698,975,zonguldak,zonguldak,TR.ZO,67,67,TR811,TU85,615890,3481,BS,gökçebey,gokcebey,gokcebey
28231,23992,23540,86,86,10293,4373,13247,5627,2100,29277,24679,24100,0,24100,579,7550,10782,174,4051,28928,24364,23940,0,23940,424,9965,10121,90,2810,8784,3537,7992,1813,555,181,76,24,15,27440,23641,22977,664,9226,1673,11586,63,423,45,27440,23643,23016,627,zonguldak,zonguldak,TR.ZO,67,67,TR811,TU85,615890,3481,BS,kilimli,kilimli,kilimli
34056,28789,28165,111,111,14447,5129,13718,4871,2101,33455,28247,27570,0,27570,677,10975,9508,366,4938,33533,28307,27759,0,27759,548,14483,8772,255,3007,13470,3556,8071,2548,642,496,98,43,26,34208,29739,28950,789,9486,2299,16476,128,468,80,34208,29742,28937,805,zonguldak,zonguldak,TR.ZO,67,67,TR811,TU85,615890,3481,BS,kozlu,kozlu,kozlu
91637,77737,76226,274,274,32066,4207,44160,5793,1741,92638,77090,75544,0,75544,1546,24553,32231,1232,13559,91718,76406,75232,1,75233,1173,31935,31398,828,8226,29233,9602,26816,6076,1764,1375,276,135,26,90204,77532,75303,2229,31547,5405,36635,347,1202,257,90204,77533,75393,2140,zonguldak,zonguldak,TR.ZO,67,67,TR811,TU85,615890,3481,BS,zonguldak merkez,zonguldak merkez,zonguldak
6329,5154,5031,37,37,4102,8153,929,1847,1860,6580,5292,5140,0,5140,152,3291,291,17,1328,6483,5290,5104,89,5193,97,3956,265,5,793,3025,1316,269,455,64,17,8,23,0,6284,5355,5177,178,448,405,4227,10,35,11,6284,5357,5136,221,aksaray,aksaray,TR.AK,68,68,TR712,TU75,366109,7626,CA,ağaçören,agacoren,agacoren
190354,162387,159128,552,552,120200,7554,38928,2446,1120,182783,152420,148936,18,148954,3466,86364,8377,2868,47565,183211,156897,154539,6,154545,2352,110543,9857,1407,29706,93466,35269,15006,19157,1321,1943,290,486,0,194585,170465,166938,3527,22933,13918,126484,1190,1193,215,194585,170417,165933,4484,aksaray,aksaray,TR.AK,68,68,TR712,TU75,366109,7626,CA,aksaray merkez,aksaray merkez,aksaray
16729,14839,14531,60,60,11058,7610,3473,2390,1921,16326,14201,13759,130,13889,312,8735,866,71,3760,16372,14642,14374,0,14374,268,11180,867,17,1994,9270,2952,1590,1394,157,28,27,35,0,17510,15797,15453,344,1992,1210,11947,24,159,20,17510,15808,15352,456,aksaray,aksaray,TR.AK,68,68,TR712,TU75,366109,7626,CA,eskil,eskil,eskil
13201,10147,9896,45,45,6973,7046,2923,2954,1932,13302,10296,10000,0,10000,296,5541,1681,190,2240,13215,10644,10434,0,10434,210,6857,1999,90,1226,5620,2213,2149,748,94,193,35,21,0,13566,11353,11073,280,2587,593,7662,34,76,20,13566,11354,10972,382,aksaray,aksaray,TR.AK,68,68,TR712,TU75,366109,7626,CA,gülağaç,gulagac,gulagac
7986,6493,6337,28,28,4803,7579,1534,2421,1861,8438,6484,6286,0,6286,198,3652,937,63,1471,8218,6500,6365,0,6365,135,4479,971,21,739,3733,1586,964,344,32,137,15,18,0,8240,7030,6829,201,1240,269,5169,31,32,14,8240,7028,6755,273,aksaray,aksaray,TR.AK,68,68,TR712,TU75,366109,7626,CA,güzelyurt,guzelyurt,guzelyurt
22978,18433,18027,84,84,13883,7701,4144,2299,1557,23622,18542,18036,0,18036,506,10830,1283,188,5141,23258,18479,18043,2,18045,434,12855,1348,78,3314,11133,3757,1591,2014,159,127,53,39,0,22942,19417,18873,544,2359,1683,14439,63,144,28,22942,19416,18716,700,aksaray,aksaray,TR.AK,68,68,TR712,TU75,366109,7626,CA,ortaköy,ortakoy,ortakoy
3655,2539,2468,16,16,1776,7196,692,2804,1866,3711,2608,2523,0,2523,85,1460,265,21,650,3603,2437,2388,0,2388,49,1533,254,9,476,1502,408,343,263,72,16,13,17,0,3743,2758,2634,124,433,224,1854,6,62,11,3743,2758,2590,168,aksaray,aksaray,TR.AK,68,68,TR712,TU75,366109,7626,CA,sarıyahşi,sariyahsi,sariyahsi
5142,3945,3872,31,31,3170,8187,702,1813,1767,5008,4306,4217,0,4217,89,2683,89,5,1231,4834,4169,4095,0,4095,74,2988,79,4,871,2664,1137,180,327,129,10,5,10,0,5174,4561,4462,99,426,340,3524,6,126,4,5174,4561,4426,135,bayburt,bayburt,TR.BB,69,69,TRA13,TU77,76609,3652,BS,aydıntepe,aydintepe,aydintepe
45893,37753,37169,216,216,30024,8078,7145,1922,1176,43037,36683,35972,0,35972,711,21150,762,443,12158,41993,36013,35560,0,35560,453,25694,651,181,7973,21331,11021,1340,2504,1214,295,36,65,0,44886,38372,37806,566,3254,2386,30744,133,959,54,44886,38379,37530,849,bayburt,bayburt,TR.BB,69,69,TRA13,TU77,76609,3652,BS,bayburt merkez,bayburt merkez,bayburt
6036,5073,5025,38,38,4426,8808,599,1192,1788,6132,5035,4938,0,4938,97,3376,258,18,1058,5791,4927,4881,0,4881,46,4035,179,22,526,3458,1187,315,129,239,33,6,2,0,6039,5431,5369,62,486,166,4558,11,113,3,6039,5430,5337,93,bayburt,bayburt,TR.BB,69,69,TRA13,TU77,76609,3652,BS,demirözü,demirozu,demirozu
6498,5413,5278,34,34,3055,5788,2223,4212,1768,6652,5657,5523,0,5523,134,2822,1163,29,1269,6647,5633,5492,0,5492,141,3221,1169,13,861,2719,741,1214,685,50,28,32,15,0,6484,5701,5484,217,1412,695,3317,21,36,7,6484,5702,5488,214,karaman,karaman,TR.KR,70,70,TR522,TU78,226049,9163,CA,ayrancı,ayranci,ayranci
2730,2352,2265,12,12,1749,7722,516,2278,1884,2767,2367,2280,0,2280,87,1576,119,6,446,2731,2348,2288,0,2288,60,1705,121,3,349,1242,641,127,220,28,5,17,8,0,2756,2384,2288,96,165,316,1760,8,23,9,2756,2384,2281,103,karaman,karaman,TR.KR,70,70,TR522,TU78,226049,9163,CA,başyayla,basyayla,basyayla
21594,18282,17485,87,87,9047,5174,8438,4826,1316,21559,18484,17834,0,17834,650,8160,3689,110,4834,21532,18514,17841,0,17841,673,9148,4018,54,3838,7781,2253,3717,3389,193,134,137,96,0,21208,18511,17700,811,4400,3472,9471,88,142,82,21208,18522,17655,867,karaman,karaman,TR.KR,70,70,TR522,TU78,226049,9163,CA,ermenek,ermenek,ermenek
129085,115802,113302,410,410,75213,6638,38089,3362,1439,124470,111077,108713,0,108713,2364,62607,15703,1455,23749,125047,112603,110644,0,110644,1959,74709,14860,1056,16866,65597,18362,17604,12251,2101,1406,267,184,0,131427,120080,117772,2308,21683,12072,80968,725,1625,229,131427,120071,117302,2769,karaman,karaman,TR.KR,70,70,TR522,TU78,226049,9163,CA,karaman merkez,karaman merkez,karaman
3106,2744,2684,14,14,1825,6800,859,3200,1862,3119,2897,2829,0,2829,68,1380,171,31,1175,3088,2814,2773,0,2773,41,1843,249,18,604,1686,386,313,253,23,15,6,4,0,3016,2742,2686,56,375,317,1916,9,26,5,3016,2744,2648,96,karaman,karaman,TR.KR,70,70,TR522,TU78,226049,9163,CA,kazımkarabekir,kazimkarabekir,kazimkarabekir
8469,6975,6603,33,33,3358,5086,3245,4914,1983,8728,7173,6837,1,6838,335,3467,1499,59,1359,8658,7121,6763,2,6765,356,3643,1606,31,1147,2935,858,1799,1205,51,83,62,49,0,8609,7412,7042,370,2079,1275,3545,51,39,36,8609,7412,7025,387,karaman,karaman,TR.KR,70,70,TR522,TU78,226049,9163,CA,sarıveliler,sariveliler,sariveliler
5054,4477,4417,18,18,3206,7258,1211,2742,1880,5095,4515,4370,0,4370,145,2493,566,52,1032,5077,4567,4489,0,4489,78,3225,482,20,651,2545,1017,554,408,42,36,9,10,0,5235,4726,4621,105,727,394,3398,17,48,10,5235,4724,4594,130,kırıkkale,kirikkale,TR.KK,71,71,TR711,TU79,280234,4365,CA,bahşili,bahsili,bahsili
4331,3751,3703,33,33,2413,6516,1290,3484,1882,4540,4017,3922,0,3922,95,1770,745,129,1084,4462,3910,3847,0,3847,63,2337,747,107,541,1720,948,643,379,46,90,9,17,0,4442,3954,3852,102,777,460,2493,88,21,4,4442,3956,3843,113,kırıkkale,kirikkale,TR.KK,71,71,TR711,TU79,280234,4365,CA,balışeyh,baliseyh,baliseyh
1744,1499,1480,17,17,1077,7277,403,2723,1901,1805,1563,1526,0,1526,37,890,130,17,431,1795,1540,1513,0,1513,27,1037,147,11,267,871,283,120,254,21,17,1,7,0,1824,1615,1574,41,215,224,1105,7,23,2,1824,1620,1576,44,kırıkkale,kirikkale,TR.KK,71,71,TR711,TU79,280234,4365,CA,çelebi,celebi,celebi
6651,5694,5586,56,56,3594,6434,1992,3566,1268,6985,5923,5787,0,5787,136,3141,1291,101,1089,6823,5893,5832,0,5832,61,3741,1232,59,670,2985,976,1206,589,47,104,16,25,0,6765,6052,5948,104,1564,522,3764,32,32,11,6765,6060,5925,135,kırıkkale,kirikkale,TR.KK,71,71,TR711,TU79,280234,4365,CA,delice,delice,delice
2418,2195,2163,10,10,1692,7822,471,2178,1954,2547,2275,2202,0,2202,73,1356,125,4,636,2465,2233,2199,0,2199,34,1651,106,2,374,1049,706,115,213,25,3,2,6,0,2376,2171,2119,52,154,226,1686,1,25,2,2376,2173,2094,79,kırıkkale,kirikkale,TR.KK,71,71,TR711,TU79,280234,4365,CA,karakeçili,karakecili,karakecili
13413,11150,10943,79,79,6922,6326,4021,3674,1463,12933,10742,10446,0,10446,296,6195,1304,55,2555,12513,10369,10196,0,10196,173,7059,1160,21,1655,4711,2004,1120,2617,132,238,25,15,0,12238,11155,10862,293,2138,1364,7124,47,110,27,12238,11165,10810,355,kırıkkale,kirikkale,TR.KK,71,71,TR711,TU79,280234,4365,CA,keskin,keskin,keskin
146280,124784,122791,380,380,76006,6190,46785,3810,1469,142860,121426,118865,1,118866,2560,59339,17639,1380,35776,143661,124080,122012,277,122289,1791,75433,15741,680,27401,53996,31875,18843,17562,1599,1121,224,186,0,146479,127609,125406,2203,26614,14928,80828,403,1401,247,146479,127621,124421,3200,kırıkkale,kirikkale,TR.KK,71,71,TR711,TU79,280234,4365,CA,kırıkkale merkez,kirikkale merkez,kirikkale
5153,4412,4358,35,35,2545,5840,1813,4160,1638,5389,4672,4576,0,4576,96,1917,1407,54,1067,5300,4518,4466,0,4466,52,2327,1432,34,574,1427,1834,1341,104,18,42,5,9,0,5414,4878,4780,98,1638,223,2842,35,11,6,5414,4884,4755,129,kırıkkale,kirikkale,TR.KK,71,71,TR711,TU79,280234,4365,CA,sulakyurt,sulakyurt,sulakyurt
12653,10716,10508,39,39,6159,5861,4349,4139,1992,11514,9881,9671,0,9671,210,4596,1512,220,2925,11487,9649,9496,0,9496,153,5647,1340,115,2165,4814,2561,2008,1681,147,230,9,17,0,13623,11664,11467,197,2962,1364,6823,98,150,17,13623,11668,11414,254,kırıkkale,kirikkale,TR.KK,71,71,TR711,TU79,280234,4365,CA,yahşihan,yahsihan,yahsihan
246341,205070,198362,646,646,63738,3213,134624,6787,1174,230236,210377,195420,345,195765,14612,32071,1294,145596,2041,232863,200711,194023,325,194348,6363,50591,1838,137475,1232,44912,1559,2538,2352,6457,144006,297,0,13011,257182,221634,215132,6502,8756,1534,60227,141900,2293,205,257182,221635,214915,6720,batman,batman,TR.BM,72,72,TRC32,TU76,472487,4694,SE,batman merkez,batman merkez,batman
17003,14601,14033,80,80,6130,4368,7903,5632,1184,16483,14415,13935,0,13935,480,2446,48,10418,88,16465,14283,13810,0,13810,473,4123,67,9365,44,3849,128,255,161,470,8753,16,0,532,16935,14707,14164,543,375,84,4703,8884,104,11,16935,14733,14161,572,batman,batman,TR.BM,72,72,TRC32,TU76,472487,4694,SE,beşiri,besiri,besiri
12170,9750,9416,75,75,5797,6157,3619,3843,1345,12370,10191,9813,0,9813,378,2553,89,5792,166,11972,9713,9354,0,9354,359,3856,121,5080,106,3748,239,149,144,445,4148,22,0,829,12155,10134,9724,410,364,98,5115,4121,88,12,12155,10183,9798,385,batman,batman,TR.BM,72,72,TRC32,TU76,472487,4694,SE,gercüş,gercus,gercus
3937,3245,3070,24,24,1829,5958,1241,4042,1941,3918,3236,3074,0,3074,162,799,37,1939,45,3868,3135,2981,0,2981,154,1247,103,1542,30,1321,44,90,38,561,1283,10,0,174,4247,3694,3521,173,276,36,1767,1375,78,10,4247,3726,3542,184,batman,batman,TR.BM,72,72,TRC32,TU76,472487,4694,SE,hasankeyf,hasankeyf,hasankeyf
33433,28320,27660,137,137,11264,4072,16396,5928,1487,31734,29474,28710,142,28852,622,5271,176,21797,213,31624,27979,27406,0,27406,573,7662,344,19001,101,8019,536,439,232,756,17763,36,0,981,34386,29584,28762,822,1030,164,9779,17661,208,24,34386,29616,28866,750,batman,batman,TR.BM,72,72,TRC32,TU76,472487,4694,SE,kozluk,kozluk,kozluk
16625,12230,11800,93,93,7666,6497,4134,3503,1607,15701,12349,12026,0,12026,323,4773,438,5644,197,15637,12206,11873,0,11873,333,6285,626,4542,141,6549,351,444,237,370,4293,39,0,471,17206,13335,12754,581,946,125,7724,3880,123,22,17206,13355,12820,535,batman,batman,TR.BM,72,72,TRC32,TU76,472487,4694,SE,sason,sason,sason
10160,7703,7497,43,43,2681,3576,4816,6424,1189,9723,8632,8499,2,8501,131,1040,142,6822,318,9850,8335,8206,0,8206,129,1001,203,6705,161,2011,657,351,247,33,4931,27,31,2,10435,8636,8290,346,631,164,2604,4890,23,8,10435,8644,8320,324,şırnak,sirnak,TR.SR,73,73,TRC33,TU80,416001,7172,SE,beytüşşebap,beytussebap,beytussebap
70432,60070,57979,200,200,11111,1916,46868,8084,1223,66175,62829,61944,76,62020,809,2655,329,57041,755,66297,61942,60576,0,60576,1366,2985,338,56483,329,6378,1164,963,732,350,52588,80,1763,12,74521,65810,64030,1780,2129,558,8900,52386,232,33,74521,65802,64238,1564,şırnak,sirnak,TR.SR,73,73,TRC33,TU80,416001,7172,SE,cizre,cizre,cizre
5813,5080,4889,31,31,1356,2774,3533,7226,1931,5656,5236,5113,0,5113,123,592,113,4082,233,5623,4900,4774,0,4774,126,574,85,3933,98,1194,222,109,80,10,3699,6,15,1,6363,5510,5336,174,222,58,1384,3656,11,3,6363,5513,5334,179,şırnak,sirnak,TR.SR,73,73,TRC33,TU80,416001,7172,SE,güçlükonak,guclukonak,guclukonak
36712,28454,27581,136,136,8286,3004,19295,6996,1403,35098,30815,30362,0,30362,453,3111,244,25411,403,34780,30267,29681,0,29681,586,4386,253,24546,241,5368,643,504,422,90,22001,36,947,3,37888,30901,30014,887,1037,368,6616,21896,99,18,37888,30910,30034,876,şırnak,sirnak,TR.SR,73,73,TRC33,TU80,416001,7172,SE,idil,idil,idil
64904,56730,54548,187,187,13735,2518,40813,7482,1623,59317,56386,55573,0,55573,813,3835,393,49595,987,59376,55493,54282,0,54282,1211,4797,442,48019,545,9512,1951,1213,1132,173,44737,85,698,382,68261,61526,59883,1643,2450,697,11126,45528,165,49,68261,61538,60015,1523,şırnak,sirnak,TR.SR,73,73,TRC33,TU80,416001,7172,SE,silopi,silopi,silopi
45770,38925,37306,136,136,16596,4449,20710,5551,1661,46706,41514,40491,0,40491,1023,6996,616,29050,1908,46710,40326,38940,1,38941,1385,8767,678,27821,991,10914,3346,1215,1433,297,22117,74,1348,7,47683,42318,40751,1567,3191,1034,13398,22895,298,48,47683,42320,40864,1456,şırnak,sirnak,TR.SR,73,73,TRC33,TU80,416001,7172,SE,şırnak merkez,sirnak merkez,sirnak
21969,18139,17241,72,72,5063,2937,12178,7063,1698,20451,18351,18134,0,18134,217,1109,273,15855,709,20772,17835,17661,0,17661,174,1298,302,15630,290,3507,825,762,299,63,12896,36,45,1,23157,18864,18434,430,1489,222,4171,12546,44,16,23157,18881,18488,393,şırnak,sirnak,TR.SR,73,73,TRC33,TU80,416001,7172,SE,uludere,uludere,uludere
11327,9766,9514,44,44,4013,4218,5501,5782,1761,11455,10012,9688,0,9688,324,3022,3964,131,1846,11455,9894,9653,0,9653,241,3807,4370,114,866,3449,1459,3623,694,157,187,76,24,0,11459,10153,9669,484,4180,742,4540,61,120,44,11459,10153,9687,466,bartın,bartin,TR.BR,74,74,TR813,TU87,182131,2140,BS,amasra,amasra,amasra
110780,95681,92799,350,350,51644,5565,41155,4435,1172,108001,93659,90536,0,90536,3123,36681,27693,1231,17242,108561,93539,90783,160,90943,2596,48543,26807,788,10300,43384,17502,23800,5544,2117,1177,426,228,0,112331,98205,94178,4027,28122,6397,56784,528,1482,299,112331,98202,93612,4590,bartın,bartin,TR.BR,74,74,TR813,TU87,182131,2140,BS,bartın merkez,bartin merkez,bartin
